,sentence,category,label,race
3315,grizzboadams fucking block white ass try start shit fucking queer fuck nigga,hate_speech,0,1
2670,breeolson gingerbeard nasty nigger whore,hate_speech,0,1
3417,hunglikerobby gay tanning bitch juvie white,hate_speech,0,3
4728,softestmuffin tee torahblaze convince lame nigger liver believe cuz nigger whore,hate_speech,0,1
5485,aldofelix naw dude wish white trash,hate_speech,0,0
5458,aasthaxoxo shut mouth talkin fag,hate_speech,0,0
5443,womanoverboard nigger,hate_speech,0,0
2706,buckm beaner piss robert jew ref stop,hate_speech,0,1
15659,isaidnick nigger ignorant http jddvsrvb,hate_speech,0,3
7201,triple hunglikerobby bitch watch fucking mouth dirty whore swear god thin line,hate_speech,0,1
15653,infidelalie yay america amp israel put jew hate muslim trash government pathetic amp sickening,hate_speech,0,3
5230,yourdudeferg gay fag,hate_speech,0,1
2348,agreasymonkey huntermoore faggot,hate_speech,0,1
16191,liamgeraldshone vernon arannicolwhufc dsaend fuck racist inbreed hillbilly fuck,hate_speech,0,3
7716,wanna say soooooo bad these cunt twitter,hate_speech,0,1
5335,nadiaxo fag,hate_speech,0,1
21885,slut kill steal course cash murder bitch send body back ass,hate_speech,0,0
4462,qui thepharaoh zapollo mildlydarkskin he s lie faggot inspect element change number dollar account,hate_speech,0,3
13413,wrong try change faggot therapy tcot understand sympathize retard,hate_speech,0,3
12526,lmaooo handsomeesco tranny open jar pickle,hate_speech,0,3
17820,toyamiani reason call jesus monkey know color farrakhan thetime,hate_speech,0,3
5309,iamken fuck brett farve redneck ass stuckup don damn lol campus acting shit,hate_speech,0,0
18181,yoshortyma kill bitch hesitation http uxepa lvi,hate_speech,0,0
5914,prietito lovexlilyy jigaboo aka homewrecker block,hate_speech,0,3
11924,lot uncle tom ass niggas,hate_speech,0,0
10701,love people fag school catch ninja star face asap,hate_speech,0,1
18574,anticvlum noneshallpass trash eating trash,hate_speech,0,0
6039,gonzalez sassy sassy white trash change username,hate_speech,0,3
3203,fromtheshwa off twitter lame negros learn internet,hate_speech,0,1
20297,vodkapapixo black girl guess cause don call hoe sell drug shoot niggas well,hate_speech,0,0
7756,jew deuterostome favorite tweet lol don anymore trash,hate_speech,0,3
4046,matthometeam faggot literally thousand people radar homo,hate_speech,0,3
3559,jpantsdotcom todd kincannon realtony partial faggot homo fairly describe same sick twist asshole,hate_speech,0,3
3241,garner heyyyyyyyyyyy fag boy go to watch play,hate_speech,0,1
14807,cuhcuhcraig kawhi leonard smh idntwearcondom wow go to leak nvm msjoseline ion fuc nig http,hate_speech,0,0
9332,fucking hate coon ahh uncle,hate_speech,0,0
5716,chanelisabeth nigger music,hate_speech,0,1
19880,rachael goss want chill campus amp throw bible bitch take walk shame,hate_speech,0,3
21110,sorry rant mad ashamed colored wish white,hate_speech,0,0
9308,fuck fuck stupid cheat bitch lick dick die stupid nigger bitch,hate_speech,0,0
2149,olive garden turn cracker giaci black shopping turn nigger,hate_speech,0,3
20676,senator tedcruz anchor baby back come natural bear canadian,hate_speech,0,3
797,virginia full white trash,hate_speech,0,3
6532,ktpower wendydavistexas good fat dyke,hate_speech,0,0
6536,kyleefagnola call cock block faggot,hate_speech,0,1
23176,bitch ass boss fuck,hate_speech,0,0
8231,bump bitch file sexual harassment work worker be not shake life,hate_speech,0,3
5032,treybizzy think cause chi yeah faggot,hate_speech,0,1
2465,antoniofrench kill cracker amp baby new black panther credibilityshot fergusonriot justice mikebrown,hate_speech,0,3
21557,fucking royal bitch work,hate_speech,0,3
21100,sonnen faggot,hate_speech,0,3
2262,white man pick truck scream nigger coach nerve mad miss free throw,hate_speech,0,3
2432,americanwhitehm nigger disgust deal wouldn have these problem,hate_speech,0,3
12026,jai appearance party love fag,hate_speech,0,3
23708,can not trust niggas bitch,hate_speech,0,0
23923,hoe ass nigga,hate_speech,0,0
8744,dis broad tag dis nicca video sis giving dome tragic,hate_speech,0,0
13572,bitch say wut think describe urself dumbass,hate_speech,0,1
5278,andrizzy drake sit corner cry listen lmfao pussy dick rider drake cock taste faggot,hate_speech,0,1
10450,hate dumb bitch,hate_speech,0,0
22373,ugly fucking nigger baby think gorilla first http rxkn,hate_speech,0,1
3464,iwanthis heart fat precious lookin ass bitch big fat back barnyard lookin ass bitch fix grammar fat,hate_speech,0,0
3411,huffingtonpost don bitch shoot sick whore,hate_speech,0,1
3449,iggyazalea joke fugly bitch happy uncle snoop acknowledge nasty ass lmao,hate_speech,0,1
21837,these niggas retarded lmfaoo,hate_speech,0,0
3593,jacobbbacker don shit faggot bitch,hate_speech,0,1
2431,americanwhitehm hate nigger,hate_speech,0,1
846,milesthompson goauche wetback http bqlpg,hate_speech,0,2
699,dutch farmer white trash,hate_speech,0,3
11653,kill cop cracker baby next black state white states latino state isn move backwards,hate_speech,0,3
14217,ariesspear these young cat draft nba walk lotto ticket wait till these niggas find pussy,hate_speech,0,0
19697,mitchmancuso brantprintup straight guy take picture themselves naked hot tun fag jakesiwy ryan murphy randy,hate_speech,0,1
6100,holyh ker look pretty dyke,hate_speech,0,1
3600,jaibrooks brother look queer ugly,hate_speech,0,1
13519,obama fave muslims black ghetto trash http qtfjraijwn via worldnetdaily,hate_speech,0,0
6078,hekterr don stop half breed start learn make dumb ass,hate_speech,0,1
22156,rfn segment discuss idaho faggot marriage state washington,hate_speech,0,3
15293,funnypicsdepot pussy ass nigga http lxonrmtqtk,hate_speech,0,0
3125,englishbrit sound good idea want word spread jews nigger commie alike,hate_speech,0,3
5766,coughlan you re racist white people whigger anti racist codeword anti white anti zionist codeword antisemite,hate_speech,0,3
20006,sheemteam fuck islamic state kill cunt,hate_speech,0,3
10929,swear these anon fags protest take picture post twitter look,hate_speech,0,1
19729,natal mendoz whore slut cunt bitch nigga,hate_speech,0,1
19015,frankthetank couple cotton picker spur play unselfish white man basketball,hate_speech,0,3
3044,djchubbeswagg retarded tang clan,hate_speech,0,1
5989,fucktyler tyler make think lil nigger baby hoodrat,hate_speech,0,1
9247,fuck boi fag,hate_speech,0,0
21168,stoni fuckin queer,hate_speech,0,0
3318,grizzboadam roid rage faggot,hate_speech,0,3
437,don worry nigga worry nigga don dat nigga fuckin bitch,hate_speech,0,0
11845,iont niggas fag,hate_speech,0,0
24430,slow reply feel retard want put foot wall hjhdyhdhlgjdftilh,hate_speech,0,1
5367,xoxokelsey hell naw fuck bitch serve right,hate_speech,0,0
23633,bitch kill yoself bathroom eat pill bitch,hate_speech,0,3
4306,nyjusdntgaf nig home want,hate_speech,0,3
7792,anyone come indenture servant white trash,hate_speech,0,3
2668,braxcity maria obregon sophia freeman citizen maria spic,hate_speech,0,1
6574,lillivonschtupp damage brazenmodel don likes dat magazine black folk look dey chromeasome away ape,hate_speech,0,0
22111,nigga over tell do not fuck bitch lie lol,hate_speech,0,0
8063,bitch have nigga want nigga wcw bitch don work,hate_speech,0,0
3557,joltng niger,hate_speech,0,2
6801,oniinebaby know faggot,hate_speech,0,1
3370,herfarm move country teabagger,hate_speech,0,3
23422,state gook,hate_speech,0,3
23421,type special faggot bring chocolate swisher smoke session,hate_speech,0,1
3049,dolangang wouldn fag,hate_speech,0,1
10840,want kill towel head terrorist high school over please,hate_speech,0,3
24362,pure trash http rbvebeg,hate_speech,0,0
3428,huntermoore happy cuz wake white nigger,hate_speech,0,0
8904,eda queer lol vbomb gduenez http gzzrzjvvlv,hate_speech,0,3
15660,italian montana arosati bromance pat ant real fuck faggot,hate_speech,0,3
10499,hate black people try white bad nigger,hate_speech,0,1
15701,jen jen old man white galaxy phone cuz fag,hate_speech,0,0
2817,chalecarlo stay talk defend fuckboy ass boyfriend suck off you re faggot,hate_speech,0,1
20842,sick coon antic poonsoaker accuracy thotcho henny water,hate_speech,0,3
6671,mflagginski live eye white trash hurricane milwaukie people bike dui save environment,hate_speech,0,3
14054,lovely least say crazy nigga get to find bitch wild shoot ass,hate_speech,0,0
1224,dickfurari hell malt liquor ad http jgortnf dis heaven color man,hate_speech,0,0
15658,isa lopez faggot,hate_speech,0,1
22153,dark skin niggas turn lightskin niggas swear see darkie try buy starbuck min close,hate_speech,0,0
13308,niggas actin hoe bitch,hate_speech,0,0
18641,beethetranny please stop talk scumbag faggot mugshot sexy dumb whore,hate_speech,0,3
10972,think nigga retard,hate_speech,0,0
4814,sydneesmalle fuck miley tranny look damn ass nigga,hate_speech,0,0
4687,shawnirwin okay closet fag,hate_speech,0,1
6974,sassyharryball ballsack hairy gtfo tranny prude bitch,hate_speech,0,1
3657,jewelsanddrugs ladygaga madonna lmao madonnas music suck yeah fucking stupid think gaga well retard,hate_speech,0,1
17917,uncleruckus nigger isn color state mind,hate_speech,0,3
1708,boojieque webbmadethis lemme find niggaz let bitch shit face niggas weirdo,hate_speech,0,0
8626,damn hoe ugly hello kitty goodbye,hate_speech,0,1
10176,didn forsake bitch wife fuck nigga married get to die,hate_speech,0,0
3136,evanbecker triggaplease morbidmermaid zooyorkinit shayisdabomb rainbowblake nigger,hate_speech,0,1
10083,bet think chill savage huh fucking faggot killsemaj,hate_speech,0,1
23280,owe shit ion trust niccas,hate_speech,0,0
11346,obviously talk cod game queer,hate_speech,0,3
2165,maxin betha humbltonbank ankle sock faggot bro,hate_speech,0,3
1814,kaylendenise hate bitch amp fact oomf like retweeettt,hate_speech,0,1
5640,bonnoxxx nah fag,hate_speech,0,0
5749,clinchmtn sixonesixband america rule thumb doubt blame whitey,hate_speech,0,3
988,boythats aryah get to chill pretty face challenge foolishness hoe agg,hate_speech,0,0
21189,stick serious bitch possibly bad type girl,hate_speech,0,3
4848,tanner harris know fag,hate_speech,0,3
23815,faggots http dmkbghai,hate_speech,0,1
6529,kristin well nig lol ill flip tryna cash,hate_speech,0,0
22868,many filthy wetback half breed spic savage live losangele none right,hate_speech,0,1
17859,truenovacane pussy niggas wouldn fuck chick stretch mark,hate_speech,0,0
21394,fucking slutty beaner,hate_speech,0,1
24484,talk crazy over internet same thing person don try buddy buddy faggot fuck,hate_speech,0,3
24410,poote fuckisgiven young thug gay bitch poote http fgrx dju,hate_speech,0,0
22496,watch nigger movie menace society try learn enemy good reconnaissance,hate_speech,0,3
13524,course faith baseball off barrybond goddamn retard moron,hate_speech,0,3
4991,therealgeorgez pussy gun bitch spic daddy doesn respect sperm drop mom stank pussy,hate_speech,0,0
5557,austin farrar fucking queer faggot bitch,hate_speech,0,1
16448,midniteboss snipe fucking faggot fucking hope sniper fucking rape suffer cancer,hate_speech,0,1
6528,krispy grizzboadams fucking gay faggot look gay ass pink shirt haha,hate_speech,0,1
18483,politeasshole pussy niggas suck dick cry someone mention tweet person cry,hate_speech,0,3
2547,barackobama marchforinnov send damn beaner back belong be not,hate_speech,0,0
22616,ppl expect aslina nig new orleans,hate_speech,0,0
2985,davethebrave hoe shit bro well nigga high,hate_speech,0,0
20648,seattle mayoral election choice bunch woman white faggots fag lover http rwhgmrlazx,hate_speech,0,3
6712,moneydriven manylouboutin glad uncle stupid faggot off world hopefully next,hate_speech,0,1
5030,tretyler english okiecops filthy white trash criminal,hate_speech,0,3
12052,jennifer lawrence nudes sooooo trash smashin doubt,hate_speech,0,0
10523,hate niccas lol http nqsyeqhgoz,hate_speech,0,1
614,trout mouth ass bitch deeeeaaaadd,hate_speech,0,0
17808,tooracist black guy school ask colored printer library man printer,hate_speech,0,3
5490,alexissert leave dyke,hate_speech,0,0
8041,bitch ass nigga hate black woman uncle tom bitch punk,hate_speech,0,0
3503,impactparasite fuckin roasted faggot,hate_speech,0,3
10560,hope eye cancer bitch,hate_speech,0,3
2407,alfieheydrich live south lot pop life rhode island hardly nigger,hate_speech,0,3
2112,niggah pharrell whatever niggah name don deserve shit white ass gay song,hate_speech,0,0
2868,cody smith true miss you all man you all brother mikey start chink lmfao,hate_speech,0,0
4036,markhalperin wsjopinion barackobama trash black president,hate_speech,0,3
3596,jadegreenleaf fag,hate_speech,0,1
6511,kirstynehbu faggot,hate_speech,0,1
24488,tell hate niggah stfu,hate_speech,0,0
16439,michaelgt happy birthday freshman faggots cooopster chase,hate_speech,0,3
7040,sizzurp bootyacid ilikecat yopapi chulo yeah nigger,hate_speech,0,1
7877,ayy carlton ghetto school switchedatbirth,hate_speech,0,1
7137,teenagesleuth eric holder beaner kill americans guess race blind,hate_speech,0,3
5172,wyattnuckels grizzboadams shut fuck fag ill beat shit outta,hate_speech,0,0
12795,mcdonald pipe self defence beat http wbobjtc nigger hand shake deal sheboon,hate_speech,0,1
21428,shade faggot clash eye color,hate_speech,0,3
23469,nigguh,hate_speech,0,3
23308,fucking fag baethingape exactly talk woman pig http okr seyfbj,hate_speech,0,1
11752,soooooo tired dick dyke show feed real stud do not fucc niggas bisexual,hate_speech,0,0
2635,bloggerboxe rianscalia pass foster faggot,hate_speech,0,1
5728,chemicalkidss bitch look fuck white trash trailer park queen lookin man bear pig http fqyxljyiet,hate_speech,0,0
13801,people grow own vegetable nothing common peasant trash,hate_speech,0,3
2830,chasebasford chase god damn faggot,hate_speech,0,0
5398,elennamichelle nope stick house full fucking nigger help escape,hate_speech,0,3
776,somethingigetalot asian black hawaiian gay retarded drunk,hate_speech,0,1
15140,faammoverall nigguh chris paul,hate_speech,0,1
3508,intheovenjew slavecatcher marylene hang ovenjew lot common people waste nigs jews problem,hate_speech,0,3
7492,accept flaw imperfection make fuck dick faggot parent don love,hate_speech,0,1
13861,play white guilt last whitey feel absolve end end field suburb pennsylvania,hate_speech,0,3
3550,jgardenofeden kysportsradio ryanlemond country music listener hick alcoholic,hate_speech,0,3
2178,white aren roll eye didntdonuffin dreaaalove rip nigga trayvon worthless spear chucker,hate_speech,0,0
4325,ovotiluoverdose flossinlawson nigger,hate_speech,0,0
7938,bald head bitch think prosper,hate_speech,0,0
23813,faggot http tkpokv ncd,hate_speech,0,1
14527,buckm chava stay lane send gyro hell do not want big boy dirt infest ass beaner,hate_speech,0,1
15272,funsizedyogi theblackvoice well else white ppl forget horrific paint pretty picture,hate_speech,0,3
3664,jizzatthescene assume shit hmm cuz don fuck talk cracker these,hate_speech,0,0
10121,fuck scary hoe,hate_speech,0,1
5808,dantoomey fuck faggot,hate_speech,0,1
3191,frankiejgrande fugly queer white trash,hate_speech,0,3
10608,want punch throat order wrong stupid bitch sonic,hate_speech,0,1
